noisy_input,clean_output,difficulty,split
sign,signal,medium,train
uppgrades,upgrades,medium,train
reepresent,represent,medium,train
loevly,lovely,medium,train
romani,romanian,medium,train
covearge,coverage,medium,train
theraml,thermal,medium,train
portbale,portable,medium,train
assistannt,assistant,medium,train
exlcusiv,exlcusive,medium,train
sahnrya,shanrya,medium,train
garaeg,garage,medium,train
vkiye,vikye,medium,train
frontcamerra,frontcamera,medium,train
colllaboration,collaboration,medium,train
gioonee,gionee,medium,train
villfull,villful,medium,train
peartun,peartune,medium,train
adventu,adventure,medium,train
stoormy,stormy,medium,train
estaticaa,estatica,medium,train
supper,super,medium,train
bciicleta,bicicleta,medium,train
umbrlela,umbrella,medium,train
professsional,professional,medium,train
flunet,fluent,medium,train
starligh,starlight,medium,train
bllueberry,blueberry,medium,train
starkerr,starker,medium,train
suond,sound,medium,train
electrostat,electrostatic,medium,train
exclsuive,exclusive,medium,train
eldesr,elders,medium,train
animall,animal,medium,train
ntiro,nitro,medium,train
sereis,series,medium,train
asixxsxi,asixxsix,medium,train
plusg,plugs,medium,train
signa,signal,medium,train
energize,energizer,medium,train
hotwva,hotwav,medium,train
gameepad,gamepad,medium,train
wristwat,wristwatch,medium,train
autofocu,autofocus,medium,train
fllamy,flamy,medium,train
mahaa,maha,medium,train
chargimg,charging,medium,train
pakc,pack,medium,train
ppolyester,polyester,medium,train
kuidaoms,kuidamos,medium,train
toddommy,toddmomy,medium,train
leearning,learning,medium,train
drresses,dresses,medium,train
moodels,models,medium,train
skylbue,skyblue,medium,train
holste,holsters,medium,train
phoenwith,phonewith,medium,train
crrossbody,crossbody,medium,train
buiilders,builders,medium,train
kanrredi,kanredi,medium,train
definitiion,definition,medium,train
ncek,neck,medium,train
topiyk,topiky,medium,train
reportng,reporting,medium,train
callss,calls,medium,train
antiurst,antirust,medium,train
boheiman,bohemian,medium,train
goolge,google,medium,train
tidtaaleo,tidtaleo,medium,train
miinfinker,minifinker,medium,train
foldinng,folding,medium,train
actiev,active,medium,train
priiv,priv,medium,train
awesomee,awesome,medium,train
birthda,birthdays,medium,train
croscsall,crosscall,medium,train
unconrtacted,uncontracted,medium,train
liike,like,medium,train
nxtt,nxt,medium,train
vodaofne,vodafone,medium,train
pplayer,player,medium,train
perisco,periscope,medium,train
spuerdart,superdart,medium,train
haibkie,haibike,medium,train
hellbla,hellblau,medium,train
prrism,prism,medium,train
auot,auto,medium,train
mondri,mondrian,medium,train
keeypad,keypad,medium,train
zeisss,zeiss,medium,train
psssopp,pssopp,medium,train
aaccess,access,medium,train
eboko,ebook,medium,train
multipple,multiple,medium,train
nanoism,nanosim,medium,train
coope,coopers,medium,train
tthuraya,thuraya,medium,train
smiile,smile,medium,train
interc,intercom,medium,train
lmeongrass,lemongrass,medium,train
picttured,pictured,medium,train
noaw,nowa,medium,train
assisatnce,assistance,medium,train
winng,wing,medium,train
anyefy,aynefy,medium,train
sparkl,sparkly,medium,train
sundan,sundance,medium,train
factoyr,factory,medium,train
preisdio,presidio,medium,train
pannoramic,panoramic,medium,train
voucehr,voucher,medium,train
nnavigation,navigation,medium,train
caard,card,medium,train
senio,seniors,medium,train
ttaste,taste,medium,train
fittbit,fitbit,medium,train
colu,column,medium,train
fulllview,fullview,medium,train
schwar,schwarz,medium,train
treadmiill,treadmill,medium,train
standby,standbys,medium,train
lunarr,lunar,medium,train
tessted,tested,medium,train
batmann,batman,medium,train
prredictive,predictive,medium,train
sstereo,stereo,medium,train
serviec,service,medium,train
ttexting,texting,medium,train
hsdap,hsdpa,medium,train
prinitng,printing,medium,train
self,selfie,medium,train
space,spaced,medium,train
protecotrs,protectors,medium,train
ceertified,certified,medium,train
turrbopower,turbopower,medium,train
superrzoom,superzoom,medium,train
neown,neonw,medium,train
wheeel,wheel,medium,train
interocm,intercom,medium,train
sunri,sunrise,medium,train
uldgii,uldigi,medium,train
sied,side,medium,train
iapds,ipads,medium,train
potetcor,potector,medium,train
exttension,extension,medium,train
perstige,prestige,medium,train
lessia,lesia,medium,train
fitttings,fittings,medium,train
ooperation,operation,medium,train
superda,superdart,medium,train
lberr,lber,medium,train
unlcok,unlock,medium,train
deviice,device,medium,train
blueebrry,blueberry,medium,train
tsoaju,tosaju,medium,train
ukmobileaccessori,ukmobileaccessories,medium,train
wiastband,waistband,medium,train
incehs,inches,medium,train
oukitle,oukitel,medium,train
unnbranded,unbranded,medium,train
persitsent,persistent,medium,train
villf,villful,medium,train
suoport,supoort,medium,train
grps,gprs,medium,train
form,from,medium,train
motherboaard,motherboard,medium,train
edegd,edged,medium,train
cellphonees,cellphones,medium,train
fnid,find,medium,train
cassio,casio,medium,train
holograph,holographic,medium,train
asuda,asudaro,medium,train
creamveganleathe,creamveganleather,medium,train
otpical,optical,medium,train
xiugnapo,xiuganpo,medium,train
haandheld,handheld,medium,train
weiiss,weiss,medium,train
emregency,emergency,medium,train
adnroids,androids,medium,train
practcial,practical,medium,train
jojofu,jojofuny,medium,train
bzeels,bezels,medium,train
smatrone,smartone,medium,train
eledrly,elderly,medium,train
kkttdd,kktdd,medium,train
pooc,poco,medium,train
goosenec,gooseneck,medium,train
loud,louder,medium,train
sakur,sakura,medium,train
alaarm,alarm,medium,train
obisdian,obsidian,medium,train
handel,handle,medium,train
ejecricios,ejercicios,medium,train
jiiaheng,jiaheng,medium,train
giftt,gift,medium,train
glogolw,gloglow,medium,train
phoen,phone,medium,train
hikinng,hiking,medium,train
outle,outlets,medium,train
ppowerful,powerful,medium,train
missty,misty,medium,train
moiton,motion,medium,train
customis,customised,medium,train
usng,using,medium,train
gpsr,gprs,medium,train
tarnsceiver,transceiver,medium,train
haand,hand,medium,train
staand,stand,medium,train
bloodlinse,bloodlines,medium,train
naranaj,naranja,medium,train
flipp,flip,medium,train
prepadi,prepaid,medium,train
sleepp,sleep,medium,train
eboook,ebook,medium,train
aomled,amoled,medium,train
gllory,glory,medium,train
rennewd,renewd,medium,train
ttruning,truning,medium,train
mulit,multi,medium,train
lighterr,lighter,medium,train
relaible,reliable,medium,train
baefon,beafon,medium,train
hoope,hope,medium,train
steerin,steering,medium,train
hangerr,hanger,medium,train
volcan,volcanic,medium,train
rooom,room,medium,train
buttno,button,medium,train
infiniyt,infinity,medium,train
supp,supply,medium,train
tric,tricky,medium,train
hasselbllad,hasselblad,medium,train
undisscovery,undiscovery,medium,train
befroalla,beforalla,medium,train
panatlla,pantalla,medium,train
mlutiport,multiport,medium,train
maanagement,management,medium,train
nordiic,nordic,medium,train
customisde,customised,medium,train
guophonne,guophone,medium,train
conditio,condition,medium,train
viita,vita,medium,train
mulltitool,multitool,medium,train
pedoemter,pedometer,medium,train
tecnoo,tecno,medium,train
nettcom,netcom,medium,train
rreact,react,medium,train
vvia,viva,medium,train
persiste,persistent,medium,train
celar,clear,medium,train
underwat,underwater,medium,train
ssurround,surround,medium,train
tthickness,thickness,medium,train
seucre,secure,medium,train
oilve,olive,medium,train
laava,lava,medium,train
seciton,section,medium,train
silicoen,silicone,medium,train
hosst,host,medium,train
voodafone,vodafone,medium,train
suiitcase,suitcase,medium,train
pohto,photo,medium,train
daiil,dail,medium,train
poewrful,powerful,medium,train
privac,privacy,medium,train
gugxi,gugxiom,medium,train
tabl,tablet,medium,train
wome,womens,medium,train
creew,crew,medium,train
marin,marine,medium,train
otudoor,outdoor,medium,train
backbeaat,backbeat,medium,train
spekc,speck,medium,train
aritime,airtime,medium,train
stelalr,stellar,medium,train
jetcse,jectse,medium,train
dreifac,dreifach,medium,train
xiomi,xiaomi,medium,train
coupels,couples,medium,train
eyegllass,eyeglass,medium,train
ppetrol,petrol,medium,train
toucshcreen,touchscreen,medium,train
fasst,fast,medium,train
internre,interner,medium,train
rainbwo,rainbow,medium,train
casetttes,casettes,medium,train
geramny,germany,medium,train
pecaock,peacock,medium,train
heasdets,headsets,medium,train
reequired,required,medium,train
intleigente,inteligente,medium,train
buttre,butter,medium,train
mintt,mint,medium,train
cerator,creator,medium,train
zerro,zero,medium,train
tocuh,touch,medium,train
itnernal,internal,medium,train
smlal,small,medium,train
columnn,column,medium,train
prdeictive,predictive,medium,train
rpelace,replace,medium,train
hiif,hifi,medium,train
dilas,dials,medium,train
blacliight,blaclight,medium,train
legio,legion,medium,train
jiophoen,jiophone,medium,train
remindre,reminder,medium,train
vasst,vast,medium,train
eulbevol,eulbevoli,medium,train
chaep,cheap,medium,train
rrunners,runners,medium,train
coraal,coral,medium,train
wacthes,watches,medium,train
frabe,farbe,medium,train
bundlle,bundle,medium,train
golssy,glossy,medium,train
lioyng,liyong,medium,train
electriic,electric,medium,train
exlcsuive,exlcusive,medium,train
hoslter,holster,medium,train
unnlcok,unlcok,medium,train
meexico,mexico,medium,train
potablle,potable,medium,train
fllap,flap,medium,train
poav,pova,medium,train
carirers,carriers,medium,train
lljcm,ljcm,medium,train
agnni,agni,medium,train
hanndy,handy,medium,train
wdcma,wcdma,medium,train
timee,time,medium,train
fondootin,fondotin,medium,train
casm,cams,medium,train
homssfou,homsfou,medium,train
pbeble,pebble,medium,train
warehou,warehouse,medium,train
bumpre,bumper,medium,train
muet,mute,medium,train
baflfe,baffle,medium,train
isatphnoe,isatphone,medium,train
naaranja,naranja,medium,train
peice,piece,medium,train
decortaive,decorative,medium,train
generatiom,generation,medium,train
stoorage,storage,medium,train
unilmited,unlimited,medium,train
itnernet,internet,medium,train
daaily,daily,medium,train
vaniilla,vanilla,medium,train
hspaa,hspa,medium,train
resolcui,resoluci,medium,train
kitkaat,kitkat,medium,train
atciveglam,activeglam,medium,train
worrlds,worlds,medium,train
bentboen,bentoben,medium,train
rebuiilt,rebuilt,medium,train
headwe,headwear,medium,train
gadgtes,gadgets,medium,train
navigattion,navigation,medium,train
neuxs,nexus,medium,train
butterfyl,butterfly,medium,train
palyer,player,medium,train
extendible,extendable,medium,train
qualocmm,qualcomm,medium,train
tuoghened,toughened,medium,train
premiu,premium,medium,train
blel,bell,medium,train
tthinq,thinq,medium,train
ellectrical,electrical,medium,train
flpa,flap,medium,train
locaal,local,medium,train
lotss,lots,medium,train
meaasuring,measuring,medium,train
rohmbus,rhombus,medium,train
croown,crown,medium,train
roocco,rococo,medium,train
discvoery,discovery,medium,train
inceell,incell,medium,train
coloodial,colodial,medium,train
backllight,backlight,medium,train
seniro,senior,medium,train
crad,cradle,medium,train
thinne,thinnest,medium,train
bbay,baby,medium,train
unnlocks,unlocks,medium,train
eightsspace,eightspace,medium,train
serviice,service,medium,train
heeepdd,heepdd,medium,train
bracleet,bracelet,medium,train
iinfinity,infinity,medium,train
grnad,grand,medium,train
kinkgong,kingkong,medium,train
sprak,spark,medium,train
violeet,violet,medium,train
transaprent,transparent,medium,train
clodu,cloud,medium,train
tsela,tesla,medium,train
hihg,high,medium,train
vbesltife,vbestlife,medium,train
loen,leon,medium,train
jersy,jerys,medium,train
guewt,guwet,medium,train
smarttfon,smartfon,medium,train
verrde,verde,medium,train
spac,spacer,medium,train
glaci,glacial,medium,train
mediat,mediatek,medium,train
blign,bling,medium,train
ssticker,sticker,medium,train
load,loaded,medium,train
berohlt,berholt,medium,train
craemveganleather,creamveganleather,medium,train
seipa,sepia,medium,train
smartoone,smartone,medium,train
caeg,cage,medium,train
daoct,doact,medium,train
flashilghts,flashlights,medium,train
gunnman,gunman,medium,train
sillent,silent,medium,train
veyr,very,medium,train
smartphnoe,smartphone,medium,train
ssuperman,superman,medium,train
stabl,stable,medium,train
teelme,telme,medium,train
forgettiing,forgetting,medium,train
annswer,answer,medium,train
librre,libre,medium,train
smartwatc,smartwatch,medium,train
onlinne,online,medium,train
rrhinestone,rhinestone,medium,train
unlockss,unlocks,medium,train
textrued,textured,medium,train
ttofne,ttfone,medium,train
aaeun,aeun,medium,train
businesss,business,medium,train
unitde,united,medium,train
cmda,cdma,medium,train
unbrnaded,unbranded,medium,train
finnger,finger,medium,train
mottherboard,motherboard,medium,train
yiodesu,yoidesu,medium,train
spoort,sport,medium,train
houes,house,medium,train
levles,levels,medium,train
paicfic,pacific,medium,train
boloram,boloramo,medium,train
rorpooir,rorpoir,medium,train
scrat,scratch,medium,train
aisrhi,airshi,medium,train
ultrra,ultra,medium,train
marshmall,marshmallow,medium,train
satrry,starry,medium,train
blueteteh,blueteeth,medium,train
fusiion,fusion,medium,train
exllcusive,exlcusive,medium,train
spong,sponge,medium,train
oofficial,official,medium,train
ttech,tech,medium,train
elliptiical,elliptical,medium,train
motorrolo,motorolo,medium,train
audoi,audio,medium,train
hybrride,hybride,medium,train
tritma,tritam,medium,train
lanyar,lanyards,medium,train
lasre,laser,medium,train
dolyb,dolby,medium,train
kignpin,kingpin,medium,train
sllap,slap,medium,train
rrecycled,recycled,medium,train
peotecti,peotective,medium,train
qwert,qwertz,medium,train
coonnection,connection,medium,train
volcaon,volcano,medium,train
sooft,soft,medium,train
starilght,starlight,medium,train
keeyone,keyone,medium,train
comupter,computer,medium,train
wegiht,weight,medium,train
priva,privacy,medium,train
handwriiting,handwriting,medium,train
mobliee,moblie,medium,train
bracelet,bracelets,medium,train
piisa,pisa,medium,train
stickesr,stickers,medium,train
llimouyin,limouyin,medium,train
expandablee,expandable,medium,train
midnig,midnight,medium,train
autfoocus,autofocus,medium,train
hyrcih,hyrich,medium,train
caterpilalr,caterpillar,medium,train
blacllight,blaclight,medium,train
loude,loudest,medium,train
daef,deaf,medium,train
changre,changer,medium,train
hadnsfree,handsfree,medium,train
perrformance,performance,medium,train
sharnya,shanrya,medium,train
sybmols,symbols,medium,train
braceletss,bracelets,medium,train
maagsafe,magsafe,medium,train
versaitle,versatile,medium,train
fourr,four,medium,train
motherbooard,motherboard,medium,train
contorller,controller,medium,train
lqueeg,luqeeg,medium,train
brillian,brilliant,medium,train
uelway,uleway,medium,train
turboppower,turbopower,medium,train
menss,mens,medium,train
blod,bold,medium,train
wolv,wolves,medium,train
amrour,armour,medium,train
sundnace,sundance,medium,train
pellic,pellicle,medium,train
walkiee,walkie,medium,train
alumnium,aluminum,medium,train
nubmers,numbers,medium,train
rceeiver,receiver,medium,train
meteorrite,meteorite,medium,train
chariing,charing,medium,train
swedis,swedish,medium,train
basssulouda,bassulouda,medium,train
wallest,wallets,medium,train
answe,answer,medium,train
ppssopp,pssopp,medium,train
npipon,nippon,medium,train
gripss,grips,medium,train
folw,flow,medium,train
tang,tangxi,medium,train
playabck,playback,medium,train
aerospcae,aerospace,medium,train
repaiiring,repairing,medium,train
exrta,extra,medium,train
flashlightts,flashlights,medium,train
samssung,samsung,medium,train
negativ,negative,medium,train
woorks,works,medium,train
haandbags,handbags,medium,train
ulnock,unlock,medium,train
connectivi,connectivity,medium,train
repairabillity,repairability,medium,train
rosvloa,rosvola,medium,train
smarrtphone,smartphone,medium,train
yoiedsu,yoidesu,medium,train
pussh,push,medium,train
receivng,receiving,medium,train
decoratiom,decoration,medium,train
unbreakablle,unbreakable,medium,train
highlightted,highlighted,medium,train
hunndred,hundred,medium,train
xcoevr,xcover,medium,train
cospla,cosplay,medium,train
smoot,smooth,medium,train
caarrying,carrying,medium,train
quartelry,quarterly,medium,train
tilee,tile,medium,train
sleeep,sleep,medium,train
experiencng,experiencing,medium,train
ameerican,american,medium,train
geoloaction,geolocation,medium,train
playin,playing,medium,train
porof,proof,medium,train
europea,european,medium,train
bonsu,bonus,medium,train
torrx,torx,medium,train
lexibo,lexibook,medium,train
talkiee,talkie,medium,train
jaapan,japan,medium,train
ikalll,ikall,medium,train
alumini,aluminium,medium,train
blindfodl,blindfold,medium,train
stere,stereo,medium,train
faxu,faux,medium,train
oneforsu,oneforus,medium,train
britihs,british,medium,train
abaoodam,abaodam,medium,train
anndr,andr,medium,train
jopwkuiin,jopwkuin,medium,train
simca,simcard,medium,train
walnnut,walnut,medium,train
eyegalss,eyeglass,medium,train
leevemolo,levemolo,medium,train
bexdgu,bexdug,medium,train
strapinng,straping,medium,train
cclyez,ccylez,medium,train
kiriin,kirin,medium,train
kudooo,kudoo,medium,train
convertilbe,convertible,medium,train
aamranth,amaranth,medium,train
practiical,practical,medium,train
spcaer,spacer,medium,train
ysooo,yosoo,medium,train
mattte,matte,medium,train
celetsial,celestial,medium,train
preloaaded,preloaded,medium,train
clsasical,classical,medium,train
caarriage,carriage,medium,train
face,faceid,medium,train
brightlbue,brightblue,medium,train
regr,rger,medium,train
muejres,mujeres,medium,train
hramonyos,harmonyos,medium,train
decoartive,decorative,medium,train
atyhaao,atyhao,medium,train
stopwatc,stopwatch,medium,train
carcaan,carcan,medium,train
slotss,slots,medium,train
liqiud,liquid,medium,train
supeerzoom,superzoom,medium,train
sweett,sweet,medium,train
writign,writing,medium,train
piexl,pixel,medium,train
studry,sturdy,medium,train
notificaitons,notifications,medium,train
glang,glangeh,medium,train
smartf,smartfon,medium,train
crmie,crime,medium,train
jeewelry,jewelry,medium,train
mediiatec,mediatec,medium,train
gguxiom,gugxiom,medium,train
tmobi,tmobile,medium,train
italiian,italian,medium,train
nuisaance,nuisance,medium,train
grrips,grips,medium,train
gitf,gift,medium,train
cangurer,cangureras,medium,train
aplpe,apple,medium,train
bsoe,bose,medium,train
bater,batery,medium,train
mbolie,moblie,medium,train
micrrophone,microphone,medium,train
ratign,rating,medium,train
aasudaro,asudaro,medium,train
beieg,beige,medium,train
protablle,protable,medium,train
crussh,crush,medium,train
prsesure,pressure,medium,train
mteeoorite,meteoorite,medium,train
dillwe,dilwe,medium,train
deotx,detox,medium,train
oraneg,orange,medium,train
settin,setting,medium,train
masquera,masquerade,medium,train
hlelblau,hellblau,medium,train
easie,easier,medium,train
corldess,cordless,medium,train
steatlh,stealth,medium,train
inchessmratphone,inchessmartphone,medium,train
puhs,push,medium,train
officiall,official,medium,train
vbirant,vibrant,medium,train
speiche,speicher,medium,train
minisi,minisim,medium,train
ptatern,pattern,medium,train
viip,vip,medium,train
handleabr,handlebar,medium,train
kingp,kingpin,medium,train
wavee,wave,medium,train
smarrty,smarty,medium,train
interfac,interface,medium,train
scrathc,scratch,medium,train
sllide,slide,medium,train
lanttro,lantro,medium,train
replacemennt,replacement,medium,train
vallid,valid,medium,train
ergoonmically,ergonomically,medium,train
pullerr,puller,medium,train
suppyl,supply,medium,train
fienliner,fineliner,medium,train
sunirse,sunrise,medium,train
includiing,including,medium,train
brihgtblue,brightblue,medium,train
zeroo,zero,medium,train
twilihgt,twilight,medium,train
rognm,rongm,medium,train
cnavas,canvas,medium,train
recodr,record,medium,train
shannrya,shanrya,medium,train
inetl,intel,medium,train
guardina,guardian,medium,train
eulebvoli,eulbevoli,medium,train
gigas,gigaset,medium,train
eclippse,eclipse,medium,train
gaei,gaeirt,medium,train
ppour,pour,medium,train
ktkdd,kktdd,medium,train
sujhyr,sujhyrty,medium,train
presidioo,presidio,medium,train
remdi,redmi,medium,train
micrrosd,microsd,medium,train
teello,tello,medium,train
tittan,titan,medium,train
dedicatde,dedicated,medium,train
voclanic,volcanic,medium,train
ssxhlseller,sxhlseller,medium,train
activegl,activeglam,medium,train
prdoucts,products,medium,train
speeech,speech,medium,train
foossibot,fossibot,medium,train
glaacial,glacial,medium,train
mlottech,mlotech,medium,train
crwon,crown,medium,train
brooleo,broleo,medium,train
meditaek,mediatek,medium,train
xcov,xcover,medium,train
dolec,dolce,medium,train
meetin,meetings,medium,train
potecto,potector,medium,train
paciifc,pacific,medium,train
ooutside,outside,medium,train
improted,imported,medium,train
binocullars,binoculars,medium,train
sensorss,sensors,medium,train
multifunctio,multifunction,medium,train
versoin,version,medium,train
waterdro,waterdrop,medium,train
claendar,calendar,medium,train
mediate,mediatec,medium,train
cutainsforbedromo,cutainsforbedroom,medium,train
veris,versi,medium,train
aaqye,aqye,medium,train
kidna,kinda,medium,train
rroyal,royal,medium,train
headseets,headsets,medium,train
sahke,shake,medium,train
truley,truely,medium,train
flta,flat,medium,train
pruple,purple,medium,train
sacue,sauce,medium,train
pplate,plate,medium,train
ultrathi,ultrathin,medium,train
monnth,month,medium,train
proetction,protection,medium,train
securitty,security,medium,train
weell,well,medium,train
vodafonefrom,vodafoneform,medium,train
flodable,foldable,medium,train
finne,fine,medium,train
erahook,earhook,medium,train
ppanda,panda,medium,train
nazro,narzo,medium,train
snapdargon,snapdragon,medium,train
simacrd,simcard,medium,train
zipper,zippered,medium,train
flexapi,flexpai,medium,train
batteyrs,batterys,medium,train
restarrt,restart,medium,train
aace,ace,medium,test
acitv,activ,medium,test
atciv,activ,medium,test
aagni,agni,medium,test
agnii,agni,medium,test
allpha,alpha,medium,test
alhpa,alpha,medium,test
appel,apple,medium,test
axonn,axon,medium,test
balze,blaze,medium,test
blzae,blaze,medium,test
camno,camon,medium,test
caat,cat,medium,test
cloveer,clover,medium,test
cloevr,clover,medium,test
cloa,cola,medium,test
coal,cola,medium,test
desgin,design,medium,test
discove,discovery,medium,test
doog,doogee,medium,test
draagon,dragon,medium,test
douqin,duoqin,medium,test
eatrh,earth,medium,test
edgee,edge,medium,test
editio,edition,medium,test
editino,edition,medium,test
expolrer,explorer,medium,test
explroer,explorer,medium,test
finnd,find,medium,test
flexp,flexpai,medium,test
flxepai,flexpai,medium,test
fliip,flip,medium,test
flpi,flip,medium,test
flod,fold,medium,test
fusoin,fusion,medium,test
fuson,fusion,medium,test
googlle,google,medium,test
gooogle,google,medium,test
hnoor,honor,medium,test
hott,hot,medium,test
hosue,house,medium,test
housse,house,medium,test
huawe,huawei,medium,test
iklal,ikall,medium,test
ikaall,ikall,medium,test
inifnix,infinix,medium,test
ionn,ion,medium,test
iom,ion,medium,test
iteel,itel,medium,test
jiophnoe,jiophone,medium,test
laav,lava,medium,test
llava,lava,medium,test
leeeco,leeco,medium,test
lege,legend,medium,test
legino,legion,medium,test
llegion,legion,medium,test
leittz,leitz,medium,test
leonvo,lenovo,medium,test
leetv,letv,medium,test
levt,letv,medium,test
liet,lite,medium,test
masterr,master,medium,test
microma,micromax,medium,test
miin,mini,medium,test
mnii,mini,medium,test
miix,mix,medium,test
monndrian,mondrian,medium,test
motto,moto,medium,test
nrazo,narzo,medium,test
naroz,narzo,medium,test
nnokia,nokia,medium,test
noote,note,medium,test
noting,nothing,medium,test
nothiing,nothing,medium,test
nothin,nothing,medium,test
novaa,nova,medium,test
nubiaa,nubia,medium,test
nnxt,nxt,medium,test
onneplus,oneplus,medium,test
ooppo,oppo,medium,test
oppoo,oppo,medium,test
pllus,plus,medium,test
ppoco,poco,medium,test
porsch,porsche,medium,test
premire,premier,medium,test
preemier,premier,medium,test
priime,prime,medium,test
racin,racing,medium,test
raicng,racing,medium,test
reamle,realme,medium,test
reealme,realme,medium,test
redmii,redmi,medium,test
rreno,reno,medium,test
rneo,reno,medium,test
roog,rog,medium,test
ryoole,royole,medium,test
sumsang,samsung,medium,test
sasmung,samsung,medium,test
ssharp,sharp,medium,test
signatu,signature,medium,test
ssmart,smart,medium,test
smarrt,smart,medium,test
smatr,smart,medium,test
saprk,spark,medium,test
sparrk,spark,medium,test
speeed,speed,medium,test
sppeed,speed,medium,test
sportt,sport,medium,test
sprot,sport,medium,test
telsa,tesla,medium,test
thiinkphone,thinkphone,medium,test
tihnq,thinq,medium,test
tuoch,touch,medium,test
turrbo,turbo,medium,test
utlra,ultra,medium,test
ulrta,ultra,medium,test
ultar,ultra,medium,test
veelvet,velvet,medium,test
velveet,velvet,medium,test
velvett,velvet,medium,test
vipp,vip,medium,test
wimg,wing,medium,test
wiing,wing,medium,test
wng,wing,medium,test
xiiaomi,xiaomi,medium,test
xiaoim,xiaomi,medium,test
xperria,xperia,medium,test
zeor,zero,medium,test
zeero,zero,medium,test
zreo,zero,medium,test
abaodaam,abaodam,medium,test
aboof,aboofan,medium,test
abooofan,aboofan,medium,test
absorbnet,absorbent,medium,test
absorptino,absorption,medium,test
absorptoin,absorption,medium,test
accesroios,accesorios,medium,test
acceess,access,medium,test
activat,activate,medium,test
activattion,activation,medium,test
activ,active,medium,test
actiive,active,medium,test
atcive,active,medium,test
activeglaam,activeglam,medium,test
activeeglam,activeglam,medium,test
acuta,actua,medium,test
adaptter,adapter,medium,test
adatper,adapter,medium,test
adpative,adaptive,medium,test
adapitve,adaptive,medium,test
aadpts,adapts,medium,test
ahdesive,adhesive,medium,test
adhesiive,adhesive,medium,test
adhesvie,adhesive,medium,test
adhesiv,adhesive,medium,test
adjustab,adjustable,medium,test
adjustbale,adjustable,medium,test
adjutsable,adjustable,medium,test
adutls,adults,medium,test
adavnced,advanced,medium,test
advancde,advanced,medium,test
advneture,adventure,medium,test
adventrue,adventure,medium,test
aerooactive,aeroactive,medium,test
aeroacti,aeroactive,medium,test
auen,aeun,medium,test
aeunn,aeun,medium,test
agbrkb,agbrbk,medium,test
abgrbk,agbrbk,medium,test
aaged,aged,medium,test
agse,ages,medium,test
airatgs,airtags,medium,test
aitrags,airtags,medium,test
airtasg,airtags,medium,test
airtim,airtime,medium,test
aitrime,airtime,medium,test
airvoooc,airvooc,medium,test
airvoco,airvooc,medium,test
akahsi,akashi,medium,test
alamr,alarm,medium,test
alrams,alarms,medium,test
alarm,alarms,medium,test
alaarms,alarms,medium,test
alar,alarms,medium,test
alarrms,alarms,medium,test
alactel,alcatel,medium,test
alcaetl,alcatel,medium,test
allert,alert,medium,test
alertt,alert,medium,test
aalexa,alexa,medium,test
alogrithms,algorithms,medium,test
algoritthms,algorithms,medium,test
allacrriers,allcarriers,medium,test
allcarreirs,allcarriers,medium,test
allcarirers,allcarriers,medium,test
aalloy,alloy,medium,test
amliao,almiao,medium,test
alpien,alpine,medium,test
atla,alta,medium,test
aaluminium,aluminium,medium,test
alumiinium,aluminium,medium,test
aluminiium,aluminium,medium,test
aaluminum,aluminum,medium,test
alwayss,always,medium,test
amari,amarid,medium,test
aamrillo,amarillo,medium,test
amarilllo,amarillo,medium,test
aamatrur,amatrur,medium,test
amaazon,amazon,medium,test
amaz,amazon,medium,test
amazoon,amazon,medium,test
amberr,amber,medium,test
ambeer,amber,medium,test
amebr,amber,medium,test
aamber,amber,medium,test
americ,america,medium,test
amerrica,america,medium,test
america,american,medium,test
amii,amiibo,medium,test
amonid,amonida,medium,test
amoonida,amonida,medium,test
ampllified,amplified,medium,test
ampilfied,amplified,medium,test
andrr,andr,medium,test
anrdoids,androids,medium,test
anggre,anggrek,medium,test
anngle,angle,medium,test
aniimal,animal,medium,test
aannadue,annadue,medium,test
answ,answer,medium,test
aantenna,antenna,medium,test
antnena,antenna,medium,test
antti,anti,medium,test
anttirust,antirust,medium,test
anywhree,anywhere,medium,test
aoutec,aoutecen,medium,test
aouteceen,aoutecen,medium,test
apele,aplee,medium,test
appearacne,appearance,medium,test
applie,applied,medium,test
appps,apps,medium,test
auqa,aqua,medium,test
aqau,aqua,medium,test
aarbic,arabic,medium,test
aarabic,arabic,medium,test
araabic,arabic,medium,test
acrhery,archery,medium,test
arct,arctic,medium,test
arrctic,arctic,medium,test
arcttic,arctic,medium,test
argentt,argent,medium,test
aromr,armor,medium,test
aarmor,armor,medium,test
armoour,armour,medium,test
aronud,around,medium,test
aroound,around,medium,test
aartfone,artfone,medium,test
arftone,artfone,medium,test
artificiaal,artificial,medium,test
artifici,artificial,medium,test
aartificial,artificial,medium,test
ahsa,asha,medium,test
asah,asha,medium,test
ashtaa,ashata,medium,test
assixxsix,asixxsix,medium,test
aaspherical,aspherical,medium,test
asphreical,aspherical,medium,test
asssist,assist,medium,test
assi,assist,medium,test
assitsance,assistance,medium,test
asssitant,assistant,medium,test
asstral,astral,medium,test
astrla,astral,medium,test
asudaroo,asudaro,medium,test
asudaor,asudaro,medium,test
assuwish,asuwish,medium,test
asuiwsh,asuwish,medium,test
asuwissh,asuwish,medium,test
asuwiish,asuwish,medium,test
aatex,atex,medium,test
altantic,atlantic,medium,test
atoms,atmos,medium,test
aatom,atom,medium,test
